Review Text,label
"I had an excellent experience with KP Capitol Hill Sonographer Selam. He weren’t  only skilled and professional but also incredibly humble and respectful.His honesty stood out as he went the extra mile to correct a mistake, ensuring everything was accurate. His hospitality made me feel comfortable throughout the process.<br><br>Highly recommend their exceptional service!",positive
"I love Kaiser’s proactive, integrated care so much that I paid for it for years instead of using my employer’s health plan. The medical personnel listen and are responsive to any concerns. Highly recommend!",positive
"Dr Toran was great. Compassionate, patient, and good sense of humour. My father’s visit was a happy one.<br><br>Thank you.",positive
"I saw Doctor Panea today March 24th, 2025. I must say he is such a professional, kind and knowledgeable doctor. He does not rush you, he is thorough.  He made my cancer process lighter. Then I visited pharmacy and this wonderful employee  name Teresa helped me. Such a warm welcome to the counter. I forgot about the cost of my prescription. This was a happy day.  Thanks Dr Panea and Teresa.<br><br>Ms. Karen at the front desk in podiatry provided excellent customer service. Even though clients checked in downstairs she still followed thru to make sure they were on the right location. 3 out of 5 were not. Had she not provided kaisers follow thru procedures clients would have been sitting in the wrong place. Just a little more effort from staff really helps the customer. Thanks Karen, your caring efforts are appreciated. And as an old veteran watching you put forth that extra effort warmed my heart",positive
"Took our baby to see Dr. Vashist.  She ordered blood work.  Our child is a difficult stick, so we asked for a pediatric specialist, and Dr. Vashist called Nakia.  Nakia came right away and was able to complete the draw in record time.  We really appreciate Dr Vashist, Nakia and the entire team for making this an easy experience.",positive
I was preparing for surgery & I had my pre-op appointment with a very sweet nurse. I don’t remember her name but I do know she had a short haircut with glasses. She is a retired surgery nurse/tech I think. She helped me pass my pre up to be cleared for surgery the next day.<br>I would love to send her a gift.,positive
January 28th had endoscopy with dr sharma she was great and dr put me down with the anesthesia was excellent too the rest of the staff were friendly my experience with every one was great they explain all the procedures with detail don’t have complaints about anything .,positive
Mia was helpful in making me laugh and I actually felt a lot better after the visit! Dr. Wright is a great help and awesome MD,positive
"I had an appointment with cardiology Capital Hill 10/21/24 at 4:15pm. I checked in with the receptionist Carolyn at 4:15:02pm. She was very rude, aggresive and nasty. I paid my $20 copay and after paying she told me to go wait in the lobby. I waited in the lobby until 5:28pm, and nobody had called me back. I tried knocking on the door and nobody answered. Finally, a guy who works for kaiser walking through saw the concerned look on my face and asked if i needed help. I explained to him my dilema and showed him my receipt. He went back to see if anybody was there and could not find anybody. Finally, we went downstairs to the first floor receptionist who asked for my medical record number. Once she looked me up in the system she ended up telling me that Carolyn, the receptionist never even checked me in fully. I waited and waited due to her unprofessionalism and horrible work ethic. Ontop of it all, Kaiser was ok taking my money for the copay but service was NEVER rendered. Additionally this was a very important procedure i needed to have done. This employee needs to be severely disciplined for her actions and behavior. I should not have had to deal with and go through any of that!",negative
"Dr. Ghouse and his team at Capitol Hill were PHENOMENAL!! From the moment we were greeted to check-in till the time we left, we were treated with exceptional care.  Dr. Yousef the anesthesiologist was very thorough and ensured any questions we had were answered.  The whole team did everything they could to make sure my 3 year old son was comfortable and he left after having his endoscopy saying he had fun… which I didn’t even think was possible.  We drove a ways to get to this center and after we left I thought to myself… I would’ve driven further to see that team of caring, professionals.  An amazing experience!! ❤️",positive
"First rate care. As far as awful things you have to experience (talking about the prep), this procedure at Kaiser was a breeze. Lovely and caring folks.",positive
"I would like to give a wonderful wonderful review to the Kaiser team over in orthopedics department Mrs. Carolyn and nurse Chanel and the wonderful doctor Mrs. Michelle Shegog, thank you all for your help you are a blessing and continue the wonderful wonderful work y’all do with you all patient and with everybody thank you so much. God bless you all.",positive
"Kaiser Capitol Hill is a excellent place for procedures as well as general care. I usually go to Kensington, MD for general care but for a procedure, it's Capitol Hill - the place is within good travel distance.",positive
Everyone was prompt and courteous and because there were no anesthesia I performed I was in and out after procedure was completed.,positive
Uninformed and uneducated KP staff and nurses wearing strong perfume can cause patients to become sicker due to allergic reactions. This issue happens repeatedly. Enough is enough!,negative
My experience was excellent.  The staff was very warm and friendly.  They made me feel really relaxed. Their bedside manner was impeccable.,positive
"I had an ultrasound appointment yesterday at the Kaiser in Capitol Hill and let me tell you, I will ONLY be coming here and to Alina (I hope I’m spelling your name right!) anytime I need one of these procedures. She was so communicative and fun (who knew an ultrasound could be fun!). She made sure I was comfortable at all times and gave me the agency to advocate for myself if I wasn’t. She made the process effortless and full of ease. She is brilliant and they are lucky to have her at this location!",positive
"I received a very warm welcome from both Dr. Shegog and her Assistant Shanell.<br>Dr. Shegog was explicit and thorough which was gratifying regarding the pros and cons of my right shoulder issues and concerns.<br>Shanell's escort duties from the waiting room to the treatment room were professional and precise. OUTSTANDING TEAM WORK, and KUDOS!👏",positive
Both my nurse and doctor were amazing! I had nurse Mia and she immediately made me feel comfortable and comforted! We shared a very beautiful moment and she gave me the encouragement I needed. Doctor Seifu is absolutely amazing as well. She made sure that all my questions were answered & made sure that I was updated on all my shots/health care needs.,positive
Very pleased with the Nutritionist professionalism and mannerism. She was quite abreast in her field of nutrition. . I was highly pleased with her response to my vast questions.,positive
"I just love Kaiser and how much customer care and attention to detail I have experienced there. From the front desk staff, the nurses, technicians, and the Drs who have not only treated me but also educated me by answering my questions. We have a great partnership. I was seen today by Dr Jonathan Fleurat and he is always patient, polite, and takes time to provide education, and worked with me to create a feasible treatment plan. Thanks!!!",positive
The nurses in the OB Department was extremely unsanitary. She gave me an injection with the same gloves she touched everything In the room with,negative
"Ms. Marshall, the receptionist in Radiology at Capitol Hill is a 10/10 ALWAYS and is an absolute asset to KP!!!<br><br>Her spirit is always the same, kind and caring. She should be a “kindness/engagement  trainer.<br><br>Mr. Farison, the CT tech was also kind.",positive
Karen (from the 6th floor) gets all of my 5 stars! I love when people take pride in their work and are genuinely good people! Thank you Karen!,positive
"Today was my first appointment at a Kaiser Permanente and I couldn’t be more satisfied. Mr. Michael Christian (Nursing Assistant) and Dr. E. Biondokin at the Capitol Hill location were kind, informative, and made my overall experience a smooth and comfortable one. This will not be my primary location, but I wish it were just so I would be serviced by them again!<br><br>Thank you so much!",positive
We had a great experience at the Capitol Hill pediatrics cardiology department. The entire staff was super-friendly and so professional throughout our visit. Nurse Emmy was gentle with my newborn daughter and explained all of her actions throughout the examination. Our Ultrasound Technician Ms. Beth was so knowledgeable and and helpful during the baby’s ultrasound. She was a baby whisperer and even had a trick or two that soothed the baby during the lengthy exam. She even had calming kids classical music on during the ultrasound. Dr. Mitchell was awesome as well and truly attentive to our medical concerns. My husband and I were impressed with all aspects of the appointment and thankful for a wonderful experience on such a serious matter.,positive
"The GI team at Capitol Hill is top tier. This was my first colonoscopy and to say I was very anxious is an understatement. Nurse Alex explained everything in detail even documenting the time I needed to complete my prep. He went above and beyond and I am so grateful , he made me feel so comfortable. Nurse Lola and my entire team in the procedure room exceeded my expectation's. Dr. Sharma was wonderful and took the time before my procedure to answer any questions I may have had and she helped to calm me down as well. Nurse Annette helped me to my car and that again shows what type of awesome teamwork they have. The GI team works together to take exceptional care of each patient and I will forever be grateful the role each of them played in my first Colonoscopy !!",positive
Dr Cobb with Kaiser orthopedic department provides the most attentive medical care. The doctor and her medical staff are attentive and caring and were there to completely educate my mother regarding her knee surgery and aftercare. She was very nervous regarding surgery and Dr. Cobb and her team put her at ease! Thanks team!!,positive
"I want to recognize an amazing assistant in the General surgery department. Her name is Rhonda and I will be forever grateful for her. I recently had a surgery in a very private area and anything I needed, she made sure to help to her best abilities. Literally holding my hand and coaching me as I was going through a very intense procedure.  This healing recovery has been one of the most painful experiences in my life. As a registered nurse myself, I admire and respect people like this who work in healthcare. She has been the best person I’ve had to take care of my needs since I’ve become an RN. I also would like the recognize and thank my nurse Julan who helped me when I needed help to manage my pain. The whole department including the receptionist is great- truly!",positive
"Clinical assistant (Mia) called me back w/in 5 mins of checking in on the kiosk. After getting my weight we came into an exam room where she completed the rest of my vitals. What I really appreciated was her going through my proactive care plan sheet to inform me that I had outstanding labs. She was kind, funny and patient (blood pressure reading was high and needed to be taken twice). She asked about factors that could’ve influenced my high bp reading and we enjoyed a good laugh about the insanely high sodium laden dinner I described having had the night before : ) she was professional and personable like my PCP. Glad to have a great healthcare team!",positive
"I had an ultrasound appointment today and I’ve had others scheduled in the past at KP Cap Hill, but none to warrant me leaving a review. But today’s appointment… was the best care I have had at KP Cap Hill. My sonographer/ultrasound tech, Alina, was beyond professional! She was charismatic, funny, very communicative throughout my entire appointment , and just an overall joy. You can tell she enjoys her job and is the kind of person we need working in the healthcare industry! I was already having a good day, but Alina made it great. Thank you for the care and for creating such a positive atmosphere when healthcare appointments can be up and down! Alina, you are the best in your career!! Please continue to keep that positive attitude! KP.. give that woman a raise!!",positive
"Everything about this location is terrible and in general I’ve had poor experiences with kaisers app, their customer service, and the “get care now” feature.<br><br>Whenever i try to make an appointment it’s like jumping through hoops and ladders. OBGYN? Not available for two months. PCP? Never shows availability on the app, you have to call. Dermatologist? The PCP will middle man you. I wanted to see a dermatologist for roseacia treatment, sent a couple photos, and was looking forward to seeing someone in person. Instead, the PCP never connected me with the dermatologist and said that i was prescribed some cream and an antibiotic. Prescribing antibiotics without seeing the patient is odd to me.<br><br>Last year i was pregnant and couldn’t book an appointment with the obgyn until my 2nd trimester thanks to their terrible availability. All of the messaging on Kaisers website and in the posters in their centers talk about contacting asap and setting up prenatal care, “we care about your time”, etc. apparently not in real life.<br><br>Fast forward a couple weeks and i had a miscarriage. The lady on the phone told me to go to urgent care. Sat in urgent care for 7 hours on a Friday evening then was asked to come back Saturday morning for an ultrasound. I was promised we’d be in and out quickly since i already waited so long Friday. We came in first thing Saturday and spent 4 hours sitting in the wait room after the sonogram. I had already received the results of the sonogram in my Kaiser app. They moved us just to a room and we waited another hour. When i stopped a doctor to ask what the hold up was, she basically yelled at me and said there were people sicker than me and they prioritize people by sickness. I said i was told we wouldn’t be waiting today since we waited so long yesterday and that if that’s their system they should be upfront about it. A doctor could have followed up on the phone about the results of the ultrasound and i could be in the comfort of my home having a miscarriage instead of sitting in the waiting room at urgent care. The doctor that we spoke to shortly afterwards couldn’t even read an ultrasound and we had to talk to the obgyn on the phone the following Monday.<br><br>Now I’m sitting here again waiting to be seen for some spider bites that are swollen and red and inflamed. The wait time is said to be 2 hours, but who knows how long it will actually be, and if i actually get treated today. Apparently serious looking spider bites are less of a priority than a miscarriage!<br><br>Update - after 2.5 hours waiting, the urgent care doctor said the sores on my arm looked like shingles to her and sent me home with a course of antivirals. I’m not a doctor but four blisters on my arm and hand didn’t seem like shingles to me. I sent photos to my PCP via the app and she agreed it wasn’t shingles. Can’t believe i spent $50 and 3 hours at the urgent care to be misdiagnosed with something like shingles. No one has figured out what it was and now it’s resolving on its own. I’m never going to that urgent care again.",negative
"The staff @ Kaiser Capitol Hill always greet with a smile, easy directions to which floor to go to and awesome chairside manners and first class medical care. Great job by the doctors and staff in Capitol Hill Opthamology. Wish I could give them 10 stars. Grateful government employee.",positive
"Security, lab techs, pharmacy, etc. all very helpful and great to be around. Unfortunately the lady at urgent care/ blood draw refuses to validate parking. Never ever had a problem with this with any other staff, just one morning lady at the lab/ blood draw booth. Wish she would be as helpful and friendly as everyone else employed at this location.",positive
"From checking in to the procedure, I felt completely satisfied interacting with the team. Everyone I encountered on this visit  showed utmost respect and professionalism and I want to personally thank Dr. Hahn and the team for making me feel comfortable and explained each steps.",positive
"I want to express my deepest appreciation to Lashell and the entire team at Kaiser Capitol Hill for their exceptional care during my son's recent procedure. Lashell, in particular, went above and beyond to ensure both my son and I felt supported throughout the entire process.<br><br>After the procedure, Lashell continued to show her caring nature. She checked in on both my son's recovery and my well-being, ensuring that we were doing okay before we left. Her genuine concern and empathy went above and beyond what I expected.<br><br>Thank you, Lashell, for your extraordinary kindness and professionalism. Your comforting presence made a difficult day much more manageable, and we are truly thankful for everything you did for us. Genet!<br><br>Dr. Ghouse is truly an exceptional GI doctor, and I am incredibly grateful for his expertise and care. From the moment I first consulted with him, I knew I was in capable hands.<br><br>Dr. Ghouse possesses a rare combination of deep medical knowledge and genuine compassion. He took the time to thoroughly explain my condition and treatment options, ensuring I understood every step of the process. His ability to communicate complex medical information in a clear and understandable manner was invaluable to me.<br>Thank you, Dr. Ghouse, for your outstanding dedication and expertise. You have made a difference in my son's health and well-being, and I am truly grateful for everything you have done for US.<br><br>I would like to give a shout-out to Karen Jobbs, the receptionist at Kaiser too. She was not only friendly and helpful in person but also displayed exceptional politeness when she called me. Her courteous manner on the phone made scheduling and managing appointments a breeze. Karen's professionalism and kindness truly enhanced my experience at Kaiser Capital Hill.<br><br>Miss Annette, the charge nurse at Kaiser Capital Hill,  played a pivotal role during my visit. Her caring demeanor and attention to detail made a world of difference for both me and my son. Throughout our time there, Miss Annette was like a comforting mother figure, always checking in to see if we needed anything and ensuring all our questions were answered.<br><br>I am deeply grateful to Miss Annette for her exceptional care and compassion. She exemplifies the highest standards of nursing and made a challenging experience much more manageable. Kaiser is fortunate to have such a dedicated professional on their team.<br><br>Thank you, Miss Annette, for your outstanding support and kindness. Your nurturing presence made a significant difference, and we are truly thankful for everything you did for us.<br><br>MJ, the recovery nurse, was a joy to interact with. Her friendly demeanor and easy communication style made my recovery period comfortable and enjoyable.",positive
"First thing appointment. Everybody is probably just waking up. But the intake nurse Mia was in great spirits and had me laughing my rear end off. I hope it didn't increase my blood pressure, but she said it was just fine. Writing the review before I've even seen the doctor. Hope he does a good job too. She said a high bar.",positive
"I had a mammogram with Carla today. I went in pretty nervous and anxious but Carla was amazing. She was extremely professional, kind, and calming. She changed my dreadful experience into a wonderful one.",positive
My experience Laurie Black was excellent. She is kindhearted and compassionate. Way to go Kaiser for hiring this lovely employee.,positive
"Horrible ....checked in 1 hour ago, in pain, level 10 and still haven't been seen. A nurse Stacy Searcy, has no patience, and rude AF. They're short staffed and the patients are suffering unnecessarily,  I've asked for pain medication three times, nothing yet an hour and a half . Stacy's excuse/reason was this just how it is. Seriously? I HAVE NEVER veen treated like this at Kaiser!!! FIND A NEW JOB IF YOU'RE NOT INTERESTED IN WORKING IN HEALTHCARE, IT'S NOT FOR EVERYONE.",negative
"I sat in Urgent Care with my elderly dad for three hours at the DC Capitol Hill location. Several, not just a few, people who came in well after us have been have triaged, seen by the doctor and have left the facility. It was not until I started voicing my discontentment that we were called to the back.<br><br>We are decades long members of Kaiser and I am highly disappointed with the time that we had to spend just waiting to be seen!",negative
Had a wonderful experience at Kaiser this evening. Sandy Romero went above and beyond to help get my mom checked in to radiology. The urgent care triage nurse was also so wonderful/ My mom is in good hands here at Kaiser Capitol Hill.,positive
"Nurse Mia, Was excellent! She distracted me from looking at my shots I needed. She always gave me  great information on what to do if my arm starts to get irritated. We had a great conversation! I hope next time I come to Kasier I’ll be able to see her again. Thank You Nurse Mia!!",positive
"9/20/24 I would like to thank my colonoscopy team reception Karen who greeted me with a beautiful smile, my pre-op Rn Alex I appreciate his kindness and professionalism with me and he is really a amazing person, for my sedation Rn Telmo, and Procedure Rn Estrella, and GI Tech LaShell, You are a great team and I’m truly grateful and appreciative of how all of you showed me that you do care about the patients.My God continue to bless and keep all of you!!!!!! Thanks Again Shawanda Harris ID 66260323",positive
"I’ve never had one complaint against the doctors and staff that assist me in my visits. Just this morning I was greeted by Mia in Internal Medicine for my appointment. She was friendly and helpful. It’s such a joy to be met with someone like her. It gives me hope that the rest of my day will be great!<br><br>The only complaint I really have is desk staff, particularly down by labs and emergency care. They’re not the friendliest nor the nicest but I guess that’s because they’re dealing with so many people. I prefer to just figure out my question myself or wait until I’m in labs to ask it. I asked one question to the desk staff near labs about getting my parking validated and it was like I asked them to pull my car up to the front.",positive
My colonoscopy at Kaiser Permanente Capitol Hill Medical Ceremony surpassed even the usual efficiency of KP on-site interactions I have come to expect. The whole procedure went like clockwork. I also appreciated the caring attitudes and friendliness of the staff as well as the briefings and opportunities to ask questions.,positive
"The nurse, Pratibha, was so understanding, patient, helpful, attentive and kind.<br><br>The Glaucoma specialty doctor, Dr. Wright, was very understanding, patient, informative, helpful, quick to act.<br><br>My mother needs to get an emergency eye laser surgery. Without Kaiser’s hospitality, organization, and professionalism this would not have been possible. Thank you Kaiser’s team! ❤️",positive
I had a wonderful experience with Teresa and Karen.  I truly appreciate their service.,positive
"I’m extremely late completing this, but I had to get my blood drawn at Cap Hill and I saw the tech named Iris. She’s was absolutely PHENOMENAL! Very warm personality makes you feel comfortable and the process was seamless. I didn’t even feel the needle and it was over before I knew it. To say that she’s great at her job is an understatement.",positive
Scheduled MRI in beginning of July for August 19. They canceled it 2 days before the appointment day without stating a reason.<br>Called for rescheduling. The lady on the phone was very rude and I trying to explain it that this MRI is after two brain surgeris and is must. She hanged up the phone and scheduled me in October.<br>So un professional<br>And so rude,negative
"I am a seasoned member and I am still extremely pleased with the customer service, as well as the impeccable care and expertise provided by the various Physicians towards me and my family members. Therefore, if you are contemplating changing to another Healthcare, look no further.  Plus, the convenience of having everything at the Capital Hill Facility is a Win-Win!<br><br>Kudos to a Healthcare that genuinely understands and cares for the wellbeing of their patients.",positive
"The check-in process at the. Capitol Hill KP clinic was very straightforward. Clinic employees were very friendly and helpful esp. Stella in Internal Medicine. She was very nice, quick, and very efficient. She made my visit pleasant and stress-free. The physicians here are very knowledgable and compassionate and they take the time to listen. In addition, this is a one-stop clinic where you can have your consult and labs/imaging done in the same building on the same day. 😊",positive
"I have been with Kaiser since I was 9 yrs old, I’ve had my ups and down with its services, but at age 66, I feel this is the best medical providers for me. I only wish that every location operated as perfect as Capitol Hill, the services at Capitol Hill are truly exceptional, in a class by itself. I only wish my providers, Dr Debra Coe🌹 and Dr Ayanna Beard offices were at this location.these physicians are truly the only reason I have remained with Kaiser🙏🏾",positive
"Dr Vibid Valluri is an awsome physician,  He is smart, and  caring. Always on time. Very concerned about my welfare. The explainations of lab results and recommendations for plan of care are very clear and logical,  He  is an example of Ideal phyisican.",positive
"Excellent service! I decided to come to this location because the centers in Alexandria are closed over the weekends and needed a blood test by Monday. I entered around 10:30 and I was out by 10:45. I would only suggest the payment in the parking lot to be changed. $15 dollars is expensive for someone who goes only for a quick service. Other than that, I feel satisfied with the service 🙂",positive
"Excellent service from beginning to end.  Thank you Dr. Vegeler and all the members of the endoscopy team.  Just wanted to note that I tried several times to have someone call me to discuss the results.  As of yet, no one has returned my call.",positive
"I want to say how my husband and I appreciate the great job done by Urgent care and Radiology MRI teams yesterday.<br>My husband had excruciating pain for few days already. Dr Odunmbaku, Analyn, RN and Uchechi, RN were highly professional and heard all my husband’s concerns.<br>Mr Joseph and Ms Tezebeth, MRI technologists, were life savers, working hard, fast and kindly. Thank you, CapHill team! Your well done work needs to be recognized!",positive
"Mia as a clinical assistant today was just the icing on the cake. Period I was having a bad morning and it was a lot getting to the appointment and I was frustrated and stressed and she took my blood pressure all the way down and made sure that I walked away from Kaiser smelling like a rose. I don’t know where they found this woman, but I know they’re not paying her enough to be here Kaiser. She is a true national treasure. Y’all need to at least like and I can tell you your customer will go to the roof and so your revenue dollars.",positive
Dianna was very patience and I am a special patient with unusual veins and it it on the spot and did not feel a thing—not afraid of needles.   She deserves a raise today not later.  A long time customer.  Have a nice day!,positive
"The lab Phlebotomist Dianne at Capitol Hill was excellent! I didn't even feel the needle go in. She was soft spoken & very kind.... Thank you! Dianne!! My Mammogram was quick and efficient! It's never comfortable doing this but Carla made it quick, easy and tolerable Thanks ladies! You were wonderful 💙💙🤍",positive
"I want to acknowledge Janell Dudley as an Unsung Hero at Kaiser Permanente's Capitol Hill location. Janell's professional experience, courteous smile, and detailed knowledge of her job comfort me when she handles my affairs in membership service!<br><br>Thank You, Kaiser Permanente, for having a great team in the membership department!!",positive
All staff were kind and competent. Even got to get lab work and other things done at 2 am quickly,positive
"Nurse Mia was awesome at my visit today! She was very accommodating and attentive. She made me feel very comfortable. In addition, she scheduled a same day mammogram appointment for me.",positive
"The Capitol Hill Medical Center provides excellent care and customer (patient) service. The staff is warm, friendly, and personable. I had a very difficult procedure that's hard to prepare for more than anything else. However, the staff at this medical center helped me to feel reassured and less anxious about the procedure. There was the usual expected discomfort that goes along with this procedure. But overall, having such competent and qualified staff to hold my hand (so to speak) leading up and through the process is really comforting and very much appreciated. I would certainly recommend this Kaiser Permanente location to anyone who asks. Thank you.",positive
"My visit toda was excellent. I went to Orthopedics for care and was treated with respect and sympathy. The CA Shanell was more than helpful, patient, and informative with my visit. Always a joy to com here!",positive
I wanted to share what a wonderful experience I’ve had with the Vision department. I had my appointment a couple of weeks ago and picked up my new frames and sunglasses on Tuesday. Marlon and William were so kind at each visit. William actually picked my sunglasses for me when I had trouble deciding and both members of the team ensured my appointments went smoothly and ensured comfort of my frames. After wearing both new frames for a few days I’m so happy!,positive
"Receptionist ( LaShawn was very nice. Her professionalism should be commended.  A Star, among your team !",positive
"Calm, fun, and welcoming environment. Dr. Carla Hanash was great.",positive
"Absolutely amazing! Very friendly courteous staff from the garage to the exam room!! I checked in from the car and my name was being called as I stepped into the waiting room. Nurse Mia in Internal Medicine is an angel and took all of my anxiety away. My BP was the lowest I’d ever seen in life… 101/64, and just last month I was getting consistent reads of 230+/160+. That credit goes to God but Kaiser definitely has some “Angels” in the outfield.",positive
I'm here at Capitol Hill to see member service.i was told that no one is available until 12:30 or 1:00. This is totalllyunacceptable everyone should not be in a meeting for 2 hours. With no one available to help the members. When Micheal did come out he was very rude and abrupt. I just left. Kaiser Permanente service has gotten terrible. Going back to blue cross blue sheild. I pay too much money for Kaiser to recieve rude service like I'm not human.,negative
Mammograms can be scary. The technician at the Kaiser Capitol Hill location talked me through the entire process. She made me feel comfortable and eased my anxiety. The Radiologist was kind and informative.,positive
"Alina is the best! Medical appointments can be scary and/or awkward, it was so refreshing when she immediately took that away. She took excellent care of me and was extremely informative and friendly.",positive
I received excellent care today. My care taker Mia was very pleasant and informative. Dr Maurice Wright my primary care doctor was superb as usual. I feel very special when I visit.,positive
"It is 9 weeks after my triple bypass and I had an episode of dizziness and high blood pressure yesterday afternoon. On the advice of the on call KP doc I called 911. After the very kind EMT's assessment, I chose to go to Urgent Care instead of ER. I was seen quickly. Staff was professional and thorough. Blood work and other procedures were prescribed and fulfilled. Blood work to rule out a cardiac event was 3 blood tests over 14 hours. I was able to stay overnight. I've been a Kaiser member for 12 years and I am grateful for the Urgent Care option.Blessings!",positive
"I still can not get any response from this organization. Their phone systems have a generic message. All extensions have the same foolish message. I sent an email, no response. How can a healthcare provider have canned messages on every number and extension? Who is following the protocols here? This is problematic; I am calling with regards to a matter of great concern, yet no one is responding.",negative
The session went very well. Ms Davis was polite and professional.<br>She gave me the information I needed  on healthy meals and  the foods should I be eating and which foods I should not eat.,positive
"I was nervous and reluctant to get my very first colonoscopy! IHATE being out to sleep so I came into the situation A TOTAL WRECK!<br>From the beginning to the end of the entire process, I was put COMPLETELY at ease and well taken care of!: Alex and Monica (“hey friend”) are the real MVP’s because if I could tell you how I felt leading up to as opposed to getting prepped and ready…you’d understand! The picture is me after Alex and Monica calmed me down! Once Dr. Bell (anesthesiologist) came in and told me how well she was going to take care of me I WAS READY!<br>Dr. Barnes explained everything clearly and her professionalism was welcome and very serious (bedside manner could be a bit less intense). She’s a great doctor ! The recovery nurse was as AMAZING as Monica and Alex and I am SO UPSET that I don’t remember her name!!! In my defense I was coming out of my sedation fog!<br>Overall, this was the best experience I could ask for!",positive
"I had an awesome experience, it was my first ever visit at this Location (Radiology) Carla was such a great human, she was kind and helpful all through my experience. She explained everything I needed to know. Keep up the good work Carla; I am thankful for you!!!",positive
"My family and I have been served by Kaiser Permanente for 19 years.  They have been simply amazing.  A 1 Stop Shop. Book ALLLLLLLLL your appointments and needs in 1 location,  unless you require a specialist that is outside of that facilities. If you're not with Kaiser,  you MyFriend,  are missing out. Thank you!",positive
"I had an excellent experience with Podiatry yesterday.<br><br>The physician and the technician that saw me were both excellent.  The physician was thorough and efficient in the exam, explaining what was going on and the plan.  He listened to my concerns and addressed them.<br><br>The technician was great at helping me with the DME , putting it on and explaining how to use it.<br><br>I was given a prescription and I decided I would try out the the pharmacy home delivery / mail order.   All I had to do was go in my KP app, select the newly ordered prescription and confirm address and payment and that’s it! I got the prescription in two days!<br><br>I may have had a bad day (which brought me to seek care) but I had an excellent experience at the Kaiser at Capitol Hill.",positive
"From the receptionist who was working alone to register several patients to the recovery room nurse and techs EVERY person that I  came into contact with was wonderful.  Everybody was kind, pleasant and caring. Every one I came into contact with was very professional and made me feel safe and relaxed. I was soooo surprised by my experience  and cannot tell how much the care and kindness I received was appreciated. I wish all the facilities were like this one.",positive
"I am new to Kaiser  and it could not have went better. I went to the high blood pressure clinic and was seen by Mia , she was excellent ! Very understanding, accommodating and extremely  helpful!  Thanks Mia!",positive
"I was there for urgent care on Tuesday and saw Dr Jeremy Spencer.  He was excellent.  Everyone there was excellent.  The lab ladies especially were so sweet.<br><br>I was worried I have a kidney stone (or strep that went to my kidney, thanks to all my friends for the horror stories) and it hurt enough to keep me up all night.  They did all the labs, swabs, and a CT to find out what was causing the pain.  Turns out it was just a well pinched nerve.<br><br>I highly recommend going here enough if you're on the fence about it.  Even though my issue turned out to be a non-issue, I really appreciate that they found the cause and were so incredibly kind about it.<br><br>For people worried about wait times, I got there at 5:30pm during the after work rush, even with that, they saw me in less than 10 minutes and started labs.  If I got there at 6:30pm, or waited even until 8pm, I think it would've gone much faster.  Despite my bad timing, I was out at 9pm, so just 3 and half hours for the best and most thorough urgent care treatment of my life.",positive
"During the past month, my mother visited the vision department and was attended to by Dr. Koba, Dr. Magno, and Dr. Lee. Each visit has been excellent. Virginia provided professional and thorough care, while William assisted her with getting her first pair of progressive glasses 🤓",positive
"Very happy with the service provided by PET scan Tech Mr. Autorou who was courteous, professional and efficient!",positive
"Excellent service from each provider at my daughter’s appointment.  It was a cardiac specialist and the doctor, ultrasound technician, nurse and clinical assistant were all amazing.  They were kind, friendly, patient.  They allowed as much time as we needed for questions.  If I could have given 10 stars I would have.",positive
Mia was great and so personable and took the time to show me how to administer the at home tests. My appointment was at 11am but the nurse called my name an hour early! This was a great experience,positive
"My experience for the colonoscopy procedure was great! Ms. Estella, the nurse who checked me in, was absolutely amazing, sweet and so funny! 😍🌷She really helped to calm my nervousness about the procedure.<br><br>Dr. Kabbani and his team were very good at explaining the procedure and their roles via my ASL Interpreter. The nurse who checked me out (African American male) and the guy who wheeled me to the car (African American male), were also excellent in their roles - 🤦🏾‍♀️ sorry, but I did not get their names). Such an awesome team!! And, KUDOS to Vanessa, my ASL Interpreter - she ALWAYS does an outstanding job!! Thank you, everyone!!! ❤️💙<br><br>Highly recommended (as Ms. Helen Baylor would sing)!<br>MGoodwin",positive
"So convenient, always open great customer service is always provided here at Capitol Hill Location. Associate Charnell Aikens took care of me in the lab quick easy simple service provided thanks so much to my one spot health care team Kaiser Permanente",positive
"I came to foot specialist department in Kaiser permanente Capitol Hill this morning. Am extremely grateful for their hospitality the doctor Dr Amit the Nurse Haymanot they communicate friendly,they are so compassionate they make me fill comfortable and I feel so much be taken care of<br>I wold like to express my appreciation",positive
"Karla (mammo) and Kianna (US) were amazing. I was told I needed additional testing for a suspicious area seen on my test from the day before. They were completely booked and there was no appointment available till 12/16. They both worked on fitting me into their busy schedules and reassuring me that most times further testing comes back negative.  Thankfully everything was fine, but I cannot imagine waiting over 2 weeks to find that out. Especially when I  was unable to sleep the night before after getting the message about my test..<br>A huge shout out to both of them. You are not told often enough how very appreciated you are.<br>THANK YOU!!",positive
